107.7;-63.298
107.8;-62.616
107.9;-62
108;-62.791
108.1;-63.908
108.2;-64.79
108.3;-65.54
108.4;-66.173
108.5;-66.702
108.6;-67.141
108.7;-67.498
108.8;-67.785
108.9;-68.008
109;-67.506
109.1;-66.826
109.2;-66.245
109.3;-65.716
109.4;-65.232
109.5;-64.789
109.6;-64.381
109.7;-64.006
109.8;-63.658
109.9;-63.336
110;-63.706
110.1;-64.218
110.2;-64.603
110.3;-64.913
110.4;-65.157
110.5;-65.343
110.6;-65.48
110.7;-65.574
110.8;-65.63
110.9;-65.652
111;-64.313
111.1;-62.715
111.2;-61.387
111.3;-60.223
111.4;-59.203
111.5;-58.307
111.6;-57.52
111.7;-56.829
111.8;-56.221
111.9;-55.684
112;-56.543
112.1;-57.676
112.2;-58.559
112.3;-59.295
112.4;-59.903
112.5;-60.401
112.6;-60.803
112.7;-61.123
112.8;-61.371
112.9;-61.557
113;-65.634
113.1;-70.26
113.2;-73.937
113.3;-77.008
113.4;-79.557
113.5;-81.655
113.6;-83.368
113.7;-84.748
113.8;-85.842
113.9;-86.689
114;-91.132
114.1;-95.904
114.2;-99.633
114.3;-100.72
114.4;-100.7
114.5;-100.68
114.6;-100.66
114.7;-100.63
114.8;-100.61
114.9;-100.59
115;-100.58
115.1;-100.56
115.2;-100.55
115.3;-100.01
115.4;-96.947
115.5;-94.318
115.6;-92.02
115.7;-89.998
115.8;-88.21
115.9;-86.622
116;-77.959
116.1;-68.616
116.2;-61.107
116.3;-54.788
116.4;-49.483
116.5;-45.056
116.6;-41.37
116.7;-38.309
116.8;-35.771
116.9;-33.674
117;-31.947
117.1;-30.529
117.2;-29.37
117.3;-28.425
117.4;-27.791
117.5;-27.438
117.6;-26.898
117.7;-26.371
117.8;-25.927
117.9;-25.583
118;-25.481
118.1;-27.901
118.2;-28.814
118.3;-29.622
118.4;-30.295
118.5;-30.854
118.6;-31.318
118.7;-31.703
118.8;-32.02
118.9;-32.28
119;-56.36
119.1;-81.722
119.2;-99.917
119.3;-100.6
119.4;-100.54
119.5;-100.49
119.6;-100.44
119.7;-100.41
119.8;-100.37
119.9;-100.34
120;-100.32
120.1;-100.29
120.2;-100.26
120.3;-100.24
120.4;-100.22
120.5;-100.2
120.6;-100.19
120.7;-100.17
120.8;-100.16
120.9;-100.13
121;-100.12
121.1;-100.13
121.2;-100.13
121.3;-100.13
121.4;-100.13
121.5;-100.13
121.6;-100.12
121.7;-100.12
121.8;-100.09
121.9;-100.05
122;-99.451
122.1;-92.433
122.2;-86.655
122.3;-81.838
122.4;-77.753
122.5;-74.195
122.6;-71.062
122.7;-68.252
122.8;-65.685
122.9;-63.301
123;-62.17
123.1;-60.994
123.2;-59.518
123.3;-57.847
123.4;-56.028
123.5;-54.097
123.6;-52.078
123.7;-49.992
123.8;-47.852
123.9;-45.669
124;-43.1
124.1;-40.58
124.2;-38.177
124.3;-35.847
124.4;-33.572
124.5;-31.337
124.6;-29.129
124.7;-26.936
124.8;-24.753
124.9;-22.575
125;-19.373
125.1;-15.862
125.2;-7.8357
125.3;-0.70904
125.4;1.1514
125.5;1.1484
125.6;1.1429
125.7;1.1371
125.8;1.1312
125.9;1.1291
126;1.1291
126.1;1.1292
126.2;1.1293
126.3;1.1294
126.4;1.1294
126.5;1.1295
126.6;1.1296
126.7;1.1296
126.8;1.1297
126.9;1.1297
127;1.1298
127.1;1.1298
127.2;1.1299
127.3;1.1299
127.4;1.13
127.5;1.13
127.6;1.13
127.7;1.1301
127.8;1.1301
127.9;1.1302
128;1.1302
128.1;1.1302
128.2;1.1303
128.3;1.1303
128.4;1.1303
128.5;2.8462
128.6;2.0798
128.7;1.8178
128.8;1.2864
128.9;1.1307
129;1.1305
129.1;1.1305
129.2;1.1305
129.3;1.1306
129.4;1.1306
129.5;1.1306
129.6;1.1306
129.7;1.1307
129.8;1.1307
129.9;1.1307
130;1.1307
130.1;1.1307
130.2;1.1307
130.3;1.1308
130.4;1.1308
130.5;1.1308
130.6;1.1308
130.7;1.1308
130.8;1.1308
130.9;1.1309
131;1.1309
131.1;1.1309
131.2;1.1309
131.3;1.1309
131.4;1.1309
131.5;1.1309
131.6;1.131
131.7;1.131
131.8;1.131
131.9;1.131
132;1.131
132.1;1.131
132.2;1.131
132.3;1.131
132.4;1.131
132.5;1.1311
132.6;1.1311
132.7;1.1311
132.8;1.1311
132.9;1.1311
133;1.1311
133.1;1.1311
133.2;1.1311
133.3;1.1311
133.4;1.1311
133.5;1.1311
133.6;1.1311
133.7;1.1312
133.8;1.1312
133.9;1.1312
134;1.1312
134.1;1.1312
134.2;1.1312
134.3;1.1312
134.4;1.1312
134.5;1.1312
134.6;1.1312
134.7;1.1312
134.8;1.1312
134.9;1.1312
135;1.1312
135.1;1.1313
135.2;1.1313
135.3;1.1313
135.4;1.1313
135.5;1.1313
135.6;1.1313
135.7;1.1313
135.8;1.1313
135.9;1.1313
136;1.9406
136.1;2.9476
136.2;3.9599
136.3;5.1164
136.4;6.286
136.5;7.4775
136.6;8.6889
136.7;9.9139
136.8;11.146
136.9;12.379
137;17.259
137.1;24.461
137.2;31.47
137.3;38.568
137.4;45.827
137.5;53.263
137.6;60.956
137.7;68.915
137.8;76.778
137.9;84.547
138;93.5
138.1;102.67
138.2;111.64
138.3;120.5
138.4;129.25
138.5;137.92
138.6;146.51
138.7;155.04
138.8;163.51
138.9;171.94
139;178.65
139.1;184.99
139.2;191.62
139.3;198.39
139.4;205.3
139.5;212.22
139.6;219.2
139.7;226.3
139.8;233.51
139.9;183.09
140;251.4
140.1;245.57
140.2;238.6
140.3;240.62
140.4;240.41
140.5;239.83
140.6;239.33
140.7;239.51
140.8;239.03
140.9;238.92
141;239.49
141.1;233.43
141.2;225.33
141.3;208.83
141.4;183.86
141.5;164.53
141.6;154.82
141.7;151.44
141.8;150.35
141.9;151.2
142;149.55
142.1;149.19
142.2;149.55
142.3;151.23
142.4;152.27
142.5;154.75
142.6;155.7
142.7;158.18
142.8;158.68
142.9;160.86
143;160.59
143.1;159.15
143.2;158.95
143.3;159.2
143.4;160.17
143.5;161.71
143.6;163.53
143.7;165.61
143.8;167.84
143.9;170.16
144;155.8
144.1;138.05
144.2;130.83
144.3;129.3
144.4;127.74
144.5;128.35
144.6;130.75
144.7;132.81
144.8;134.33
144.9;134.41
145;124.27
145.1;117.97
145.2;111
145.3;104.92
145.4;100.32
145.5;95.87
145.6;92.22
145.7;89.16
145.8;86.539
145.9;84.488
146;80.398
146.1;76.316
146.2;73.379
146.3;71.092
146.4;69.213
146.5;67.71
146.6;66.601
146.7;65.711
146.8;65.134
146.9;64.737
147;66.933
147.1;69.698
147.2;71.809
147.3;73.605
147.4;75.16
147.5;76.644
147.6;77.999
147.7;79.215
147.8;80.044
147.9;81.113
148;76.099
148.1;70.108
148.2;66.052
148.3;63.032
148.4;60.298
148.5;82.907
148.6;97.155
148.7;100.31
148.8;86.217
148.9;95.244
149;97.504
149.1;96.839
149.2;102.09
149.3;103.22
149.4;104.67
149.5;107.08
149.6;108.28
149.7;109.68
149.8;107.99
149.9;110.13
150;107.75
150.1;104.12
150.2;100.45
150.3;97.308
150.4;94.612
150.5;92.309
150.6;90.35
150.7;88.694
150.8;87.299
150.9;86.133
151;82.616
151.1;78.651
151.2;75.394
151.3;72.59
151.4;70.18
151.5;68.118
151.6;66.357
151.7;64.86
151.8;63.595
151.9;62.531
152;61.645
152.1;60.914
152.2;60.319
152.3;59.841
152.4;59.467
152.5;59.182
152.6;58.976
152.7;58.838
152.8;58.758
152.9;58.729
153;62.075
153.1;66.304
153.2;69.87
153.3;73.065
153.4;75.929
153.5;78.498
153.6;80.805
153.7;82.881
153.8;84.754
153.9;86.444
154;81.169
154.1;74.049
154.2;68.263
154.3;63.206
154.4;58.786
154.5;54.95
154.6;51.641
154.7;48.757
154.8;46.245
154.9;44.06
155;42.163
155.1;40.521
155.2;39.104
155.3;37.884
155.4;36.838
155.5;35.944
155.6;35.185
155.7;34.543
155.8;34.006
155.9;33.56
156;39.617
156.1;47.38
156.2;53.896
156.3;59.771
156.4;65.051
156.5;69.758
156.6;73.955
156.7;77.697
156.8;81.03
156.9;84.004
157;94.34
157.1;106.53
157.2;116.93
157.3;126.23
157.4;134.56
157.5;142.02
157.6;148.73
157.7;154.74
157.8;160.12
157.9;164.95
158;159.31
158.1;150.4
158.2;143.28
158.3;137.05
158.4;131.56
158.5;126.72
158.6;122.46
158.7;118.72
158.8;115.41
158.9;112.5
159;115.15
159.1;119.59
159.2;123.21
159.3;126.48
159.4;129.43
159.5;132.09
159.6;134.5
159.7;136.69
159.8;138.67
159.9;140.47
160;134.19
160.1;125.48
160.2;118.34
160.3;112.02
160.4;106.43
160.5;101.54
160.6;97.219
160.7;93.385
160.8;89.992
160.9;87.006
161;92.001
161.1;99.557
161.2;105.87
161.3;111.6
161.4;116.79
161.5;121.49
161.6;125.75
161.7;129.6
161.8;133.1
161.9;136.28
162;131.2
162.1;123.5
162.2;117.18
162.3;111.56
162.4;106.57
162.5;102.13
162.6;98.185
162.7;94.686
162.8;91.591
162.9;88.86
163;86.443
163.1;84.307
163.2;82.421
163.3;80.762
163.4;79.305
163.5;78.028
163.6;76.912
163.7;75.941
163.8;75.098
163.9;74.372
164;73.748
164.1;73.216
164.2;72.767
164.3;72.392
164.4;72.081
164.5;71.83
164.6;71.63
164.7;71.476
164.8;71.364
164.9;71.288
165;61.969
165.1;50.328
165.2;40.599
165.3;31.971
165.4;25.731
165.5;22.216
165.6;16.414
165.7;10.253
165.8;4.5365
165.9;-0.33334
166;-5.0477
166.1;-13.477
166.2;-25.823
166.3;-35.156
166.4;-40.028
166.5;-44.26
166.6;-47.879
166.7;-50.988
166.8;-53.663
166.9;-55.954
167;-49.647
167.1;-41.052
167.2;-33.756
167.3;-29.78
167.4;-25.765
167.5;-20.296
167.6;-14.729
167.7;-9.5603
167.8;-4.9285
167.9;-0.84451
168;2.6629
168.1;5.017
168.2;6.9714
168.3;8.6318
168.4;10.066
168.5;11.318
168.6;12.417
168.7;13.383
168.8;14.231
168.9;14.976
169;15.442
169.1;14.272
169.2;12.842
169.3;11.451
169.4;10.182
169.5;9.0546
169.6;8.0645
