t / s;I / A
3481703644.992962;119.911000
3481703645.002963;119.919000
3481703645.015964;119.918000
3481703645.026964;119.908000
3481703645.032965;119.926000
3481703645.043965;119.921000
3481703645.054966;119.913000
3481703645.065967;119.927000
3481703645.076967;119.918000
3481703645.082967;119.914000
3481703645.093968;119.921000
3481703645.104969;119.912000
3481703645.115969;119.923000
3481703645.126970;119.919000
3481703645.132970;119.921000
3481703645.143971;119.910000
3481703645.154972;119.932000
3481703645.165972;119.907000
3481703645.176973;119.910000
3481703645.182973;119.913000
3481703645.193974;119.920000
3481703645.204974;119.911000
3481703645.215975;119.925000
3481703645.226975;119.918000
3481703645.232976;119.910000
3481703645.243977;119.920000
3481703645.254977;119.914000
3481703645.265978;119.914000
3481703645.276978;119.920000
3481703645.282979;119.925000
3481703645.293979;119.904000
3481703645.304980;119.906000
3481703645.315981;119.920000
3481703645.326981;119.910000
3481703645.332982;119.914000
3481703645.344982;119.923000
3481703645.357983;119.910000
3481703645.365983;119.923000
3481703645.373984;119.917000
3481703645.384984;119.924000
3481703645.395985;119.912000
3481703645.406986;119.930000
3481703645.412986;119.913000
3481703645.423987;119.911000
3481703645.434988;119.909000
3481703645.445988;119.926000
3481703645.457989;119.916000
3481703645.463989;119.921000
3481703645.475990;119.919000
3481703645.486990;119.923000
3481703645.492991;119.929000
3481703645.503992;119.909000
3481703645.517992;119.916000
3481703645.528993;119.922000
3481703645.541994;119.921000
3481703645.555995;119.928000
3481703645.565995;119.918000
3481703645.576995;119.927000
3481703645.586996;119.923000
3481703645.596997;119.924000
3481703645.608997;119.900000
3481703645.618998;119.909000
3481703645.629999;119.934000
3481703645.636999;119.924000
3481703645.642999;119.925000
3481703645.654000;119.904000
3481703645.665001;119.927000
3481703645.676001;119.913000
3481703645.687002;119.929000
3481703645.693002;119.916000
3481703645.704003;119.927000
3481703645.715003;119.929000
3481703645.726004;119.921000
3481703645.737005;119.912000
3481703645.743005;119.929000
3481703645.754006;119.890000
3481703645.765007;119.922000
3481703645.776007;119.911000
3481703645.787008;119.914000
3481703645.793008;119.906000
3481703645.804008;119.909000
3481703645.816010;119.908000
3481703645.827010;119.915000
3481703645.833010;119.910000
3481703645.844011;119.915000
3481703645.855011;119.917000
3481703645.866012;119.908000
3481703645.877013;119.911000
3481703645.883013;119.915000
3481703645.894014;119.913000
3481703645.905015;119.923000
3481703645.916015;119.907000
3481703645.927016;119.910000
3481703645.933016;119.919000
3481703645.944016;119.914000
3481703645.955017;119.903000
3481703645.966018;119.910000
3481703645.977018;119.916000
3481703645.983019;119.909000
3481703645.994020;119.911000
3481703646.005020;119.907000
3481703646.016021;119.920000
3481703646.027021;119.908000
3481703646.033022;119.918000
3481703646.044022;119.892000
3481703646.055023;119.915000
3481703646.066024;119.919000
3481703646.077024;119.919000
3481703646.083024;119.904000
3481703646.094025;119.905000
3481703646.105026;119.906000
3481703646.116026;119.924000
3481703646.127027;119.913000
3481703646.133028;119.909000
3481703646.145028;119.908000
3481703646.155029;119.918000
3481703646.164029;119.917000
3481703646.175030;119.919000
3481703646.186030;119.913000
3481703646.196031;119.910000
3481703646.207032;119.915000
3481703646.219032;119.911000
3481703646.229033;119.923000
3481703646.239034;119.916000
3481703646.249034;119.928000
3481703646.259035;119.913000
3481703646.269035;119.914000
3481703646.275035;119.928000
3481703646.286036;119.912000
3481703646.292037;119.916000
3481703646.303037;119.915000
3481703646.314038;119.910000
3481703646.325038;119.921000
3481703646.336039;119.924000
3481703646.342040;119.914000
3481703646.353040;119.910000
3481703646.364040;119.921000
3481703646.376041;119.909000
3481703646.382042;119.912000
3481703646.395042;119.911000
3481703646.406043;119.908000
3481703646.423044;119.934000
3481703646.436045;119.913000
3481703646.443045;119.930000
3481703646.454046;119.913000
3481703646.465046;119.920000
3481703646.476047;119.916000
3481703646.482048;119.924000
3481703646.493048;119.914000
3481703646.504049;119.930000
3481703646.515049;119.912000
3481703646.527050;119.925000
3481703646.533051;119.917000
3481703646.545051;119.898000
3481703646.556052;119.913000
3481703646.563052;119.921000
3481703646.581053;119.907000
3481703646.589054;119.931000
3481703646.597054;119.902000
3481703646.605054;119.914000
3481703646.616055;119.911000
3481703646.622056;119.911000
3481703646.634056;119.919000
3481703646.645057;119.924000
3481703646.656057;119.910000
3481703646.662058;119.929000
3481703646.673059;119.913000
3481703646.684059;119.913000
3481703646.695060;119.898000
3481703646.706060;119.913000
3481703646.712060;119.910000
3481703646.723061;119.914000
3481703646.739062;119.916000
3481703646.745062;119.936000
3481703646.756063;119.909000
3481703646.762064;119.900000
3481703646.773064;119.903000
3481703646.790065;119.918000
3481703646.801065;119.912000
3481703646.812066;119.913000
3481703646.822067;119.927000
3481703646.832067;119.915000
3481703646.842068;119.909000
3481703646.853069;119.913000
3481703646.864069;119.913000
3481703646.874070;119.905000
3481703646.884070;119.908000
3481703646.892071;119.916000
3481703646.903071;119.912000
3481703646.914072;119.921000
3481703646.925073;119.920000
3481703646.936073;119.926000
3481703646.942074;119.915000
3481703646.953074;119.915000
3481703646.964075;119.902000
3481703646.975076;119.925000
3481703646.986076;119.927000
3481703646.992076;119.908000
3481703647.003077;119.916000
3481703647.014078;119.927000
3481703647.025078;119.907000
3481703647.036079;119.918000
3481703647.042079;119.912000
3481703647.053080;119.911000
3481703647.064081;119.914000
3481703647.075081;119.912000
3481703647.086082;119.905000
3481703647.092082;119.909000
3481703647.103083;119.922000
3481703647.114083;119.919000
3481703647.125084;119.910000
3481703647.136085;119.921000
3481703647.142085;119.905000
3481703647.153086;119.920000
3481703647.164086;119.920000
3481703647.175087;119.907000
3481703647.186088;119.915000
3481703647.192088;119.917000
3481703647.203089;119.916000
3481703647.214089;119.918000
3481703647.225090;119.906000
3481703647.236091;119.912000
3481703647.242091;119.912000
3481703647.253091;119.918000
3481703647.264092;119.905000
3481703647.275093;119.907000
3481703647.286093;119.920000
3481703647.292094;119.914000
3481703647.303094;119.921000
3481703647.314095;119.920000
3481703647.325096;119.924000
3481703647.336096;119.920000
3481703647.342097;119.909000
3481703647.353097;119.912000
3481703647.364098;119.920000
3481703647.375099;119.907000
3481703647.381099;119.905000
3481703647.392099;119.910000
3481703647.406100;119.927000
3481703647.417101;119.908000
3481703647.426101;119.922000
3481703647.436102;119.904000
3481703647.445103;119.915000
3481703647.458103;119.921000
3481703647.469104;119.933000
3481703647.480104;119.911000
3481703647.490105;119.922000
3481703647.500105;119.914000
3481703647.511106;119.907000
3481703647.521107;119.911000
3481703647.533107;119.916000
3481703647.544108;119.911000
3481703647.555109;119.903000
3481703647.561109;119.912000
3481703647.572110;119.918000
3481703647.583110;119.917000
3481703647.594111;119.915000
3481703647.605112;119.915000
3481703647.612112;119.916000
3481703647.623113;119.914000
3481703647.635113;119.896000
3481703647.647114;119.924000
3481703647.654114;119.910000
3481703647.661115;119.937000
3481703647.673116;119.905000
3481703647.685116;119.916000
3481703647.691116;119.905000
3481703647.702117;119.914000
3481703647.713118;119.909000
3481703647.724118;119.921000
3481703647.735119;119.907000
3481703647.741119;119.913000
3481703647.752120;119.902000
3481703647.763121;119.935000
3481703647.774121;119.902000
3481703647.785122;119.911000
3481703647.791122;119.906000
3481703647.802123;119.920000
3481703647.814124;119.907000
3481703647.826124;119.916000
3481703647.833125;119.901000
3481703647.845125;119.927000
3481703647.851126;119.906000
3481703647.864126;119.918000
3481703647.876127;119.916000
3481703647.883128;119.919000
3481703647.895128;119.904000
3481703647.901129;119.926000
3481703647.914129;119.906000
3481703647.921130;119.915000
3481703647.934130;119.915000
3481703647.942131;119.913000
3481703647.955132;119.901000
3481703647.962132;119.911000
3481703647.974133;119.915000
3481703647.985133;119.924000
3481703647.991134;119.913000
3481703648.003134;119.917000
3481703648.015135;119.900000
3481703648.021135;119.919000
3481703648.033136;119.922000
3481703648.043137;119.923000
3481703648.055138;119.916000
3481703648.066138;119.911000
3481703648.077138;119.918000
3481703648.088139;119.903000
3481703648.098140;119.914000
3481703648.108140;119.911000
3481703648.118141;119.903000
3481703648.128141;119.910000
3481703648.138142;119.908000
3481703648.148143;119.915000
3481703648.159143;119.903000
3481703648.167144;119.912000
3481703648.173144;119.920000
3481703648.184144;119.911000
3481703648.196146;119.916000
3481703648.203146;119.914000
3481703648.215147;119.909000
3481703648.222147;119.921000
3481703648.233148;119.913000
3481703648.245148;119.908000
3481703648.251149;119.914000
3481703648.262149;119.917000
3481703648.273150;119.919000
3481703648.284151;119.904000
3481703648.295151;119.910000
3481703648.301151;119.911000
3481703648.312152;119.918000
3481703648.323153;119.912000
3481703648.334153;119.915000
3481703648.345154;119.912000
3481703648.351154;119.918000
3481703648.362155;119.923000
3481703648.375156;119.915000
3481703648.382156;119.919000
3481703648.394157;119.912000
3481703648.405158;119.926000
3481703648.412158;119.918000
3481703648.423158;119.916000
3481703648.434159;102.304000
3481703648.445160;21.290000
3481703648.451160;68.194000
3481703648.464161;129.719000
3481703648.471161;130.091000
3481703648.484162;130.175000
3481703648.497163;130.188000
3481703648.503163;130.187000
3481703648.511163;130.149000
3481703648.528164;130.129000
3481703648.535165;130.106000
3481703648.543165;130.079000
3481703648.555166;130.064000
3481703648.562166;130.041000
3481703648.573167;130.045000
3481703648.584167;130.036000
3481703648.595168;130.017000
3481703648.601169;130.010000
3481703648.612169;130.017000
3481703648.623170;129.999000
3481703648.634171;130.001000
3481703648.640171;130.004000
3481703648.651172;129.986000
3481703648.662172;129.990000
3481703648.674173;129.980000
3481703648.681173;129.982000
3481703648.691174;129.970000
3481703648.702174;129.970000
3481703648.714175;129.975000
3481703648.742177;129.956000
3481703648.752177;129.963000
3481703648.762178;129.961000
3481703648.772178;129.962000
3481703648.781179;129.968000
3481703648.794179;129.966000
3481703648.800180;129.961000
3481703648.811181;129.952000
3481703648.822181;129.958000
3481703648.833182;129.948000
3481703648.844182;129.962000
3481703648.850183;129.959000
3481703648.861184;129.946000
3481703648.872184;129.942000
3481703648.883185;129.938000
3481703648.894186;129.963000
3481703648.900186;129.940000
3481703648.910186;129.941000
3481703648.921187;129.932000
3481703648.932188;129.930000
3481703648.943188;129.935000
3481703648.954189;129.932000
3481703648.960189;129.934000
3481703648.971190;129.921000
3481703648.982191;129.920000
3481703648.993191;129.906000
3481703649.004191;129.906000
3481703649.010192;129.894000
3481703649.021193;129.899000
3481703649.034194;129.903000
3481703649.040194;129.879000
3481703649.052195;129.875000
3481703649.064195;129.878000
3481703649.070195;129.877000
3481703649.081196;129.875000
3481703649.092196;129.873000
3481703649.104197;129.869000
3481703649.110198;129.862000
3481703649.121198;129.857000
3481703649.132199;129.862000
3481703649.144200;129.869000
3481703649.150200;129.867000
3481703649.162201;129.861000
3481703649.175201;129.868000
3481703649.181202;129.863000
3481703649.193202;129.867000
3481703649.204203;129.877000
3481703649.210203;129.862000
3481703649.221204;129.874000
3481703649.233205;129.873000
3481703649.244205;129.879000
3481703649.250206;129.877000
3481703649.262207;129.862000
3481703649.273207;129.880000
3481703649.284208;129.884000
3481703649.290208;129.882000
3481703649.303209;129.875000
3481703649.315209;129.877000
3481703649.325210;129.881000
3481703649.337211;129.877000
3481703649.347211;129.885000
3481703649.357212;129.884000
3481703649.368213;129.870000
3481703649.378213;129.875000
3481703649.388214;129.872000
3481703649.399214;129.878000
3481703649.409215;129.873000
3481703649.420216;129.881000
3481703649.431216;129.874000
3481703649.442217;129.875000
3481703649.453218;129.867000
3481703649.464218;129.880000
3481703649.471219;129.860000
3481703649.482219;129.886000
3481703649.493219;129.870000
3481703649.504220;129.872000
3481703649.510221;129.870000
3481703649.521221;129.883000
3481703649.532222;129.876000
3481703649.544222;129.878000
3481703649.550223;129.877000
3481703649.561224;129.883000
3481703649.572224;129.876000
3481703649.583225;129.895000
3481703649.594225;129.877000
3481703649.601226;129.869000
3481703649.617227;129.868000
3481703649.624227;129.874000
3481703649.631227;129.884000
3481703649.642228;129.869000
3481703649.653229;129.859000
3481703649.664229;129.878000
3481703649.670230;129.871000
3481703649.681231;129.877000
3481703649.692231;129.873000
3481703649.703232;129.884000
3481703649.714232;129.867000
3481703649.720232;129.870000
3481703649.731233;129.883000
3481703649.742234;129.880000
3481703649.753234;129.885000
3481703649.764235;129.867000
3481703649.770236;129.891000
3481703649.782236;129.878000
3481703649.794237;129.885000
3481703649.799237;129.872000
3481703649.809237;129.874000
3481703649.820238;129.883000
3481703649.831239;129.877000
3481703649.842239;129.876000
3481703649.853240;129.872000
3481703649.859241;129.894000
3481703649.870241;129.880000
3481703649.881242;129.882000
3481703649.892242;129.873000
3481703649.903243;129.871000
3481703649.909244;129.871000
3481703649.920244;129.870000
3481703649.931245;129.891000
3481703649.939245;129.877000
3481703649.949246;129.886000
3481703649.959246;129.881000
3481703649.970247;129.871000
3481703649.979248;129.877000
3481703649.990248;129.879000
3481703650.001249;129.858000
3481703650.012249;129.877000
3481703650.022250;129.886000
3481703650.032250;129.891000
3481703650.043251;129.886000
3481703650.050251;129.879000
3481703650.061252;129.875000
3481703650.072253;129.879000
3481703650.082253;129.877000
3481703650.093254;129.881000
3481703650.099254;129.874000
3481703650.109255;129.876000
3481703650.120255;129.890000
3481703650.131256;129.879000
3481703650.142257;129.870000
3481703650.152257;129.874000
3481703650.163258;129.873000
3481703650.169258;129.884000
3481703650.180259;129.870000
3481703650.191259;129.877000
3481703650.202260;129.869000
3481703650.213261;129.870000
3481703650.219261;129.872000
3481703650.230262;129.880000
3481703650.241262;129.880000
3481703650.251263;129.863000
3481703650.262264;129.877000
3481703650.273264;129.867000
3481703650.279264;129.870000
3481703650.290265;129.871000
3481703650.301266;129.877000
3481703650.312266;129.888000
3481703650.323267;129.871000
3481703650.329267;129.871000
3481703650.340268;129.879000
3481703650.351269;129.865000
3481703650.362269;129.881000
3481703650.373270;129.869000
3481703650.379270;129.875000
3481703650.390271;129.867000
3481703650.401272;129.872000
3481703650.412272;129.878000
3481703650.423273;129.874000
3481703650.429273;129.880000
3481703650.440274;129.879000
3481703650.451274;129.874000
3481703650.462275;129.877000
3481703650.473276;129.876000
3481703650.479276;129.880000
3481703650.490277;129.865000
3481703650.501277;129.870000
3481703650.512278;129.881000
3481703650.523279;129.885000
3481703650.529279;129.870000
3481703650.540279;129.872000
3481703650.551280;129.890000
3481703650.566281;129.864000
3481703650.576282;129.881000
3481703650.586282;129.877000
3481703650.596282;129.876000
3481703650.606283;129.883000
3481703650.616284;129.876000
3481703650.627285;129.885000
3481703650.637285;129.871000
3481703650.655286;129.877000
3481703650.666286;129.865000
3481703650.677287;129.877000
3481703650.683288;129.882000
3481703650.689288;129.879000
3481703650.700289;129.876000
3481703650.714290;129.884000
3481703650.721290;129.880000
3481703650.729290;129.867000
3481703650.741291;129.870000
3481703650.750291;129.868000
3481703650.762292;129.873000
3481703650.771293;129.878000
3481703650.784294;129.887000
3481703650.790294;129.884000
3481703650.799294;129.874000
3481703650.812295;129.868000
3481703650.822296;129.872000
3481703650.829296;129.871000
3481703650.839297;129.873000
3481703650.854298;129.871000
3481703650.860298;129.866000
3481703650.870298;129.868000
3481703650.885299;129.863000
3481703650.892300;129.877000
3481703650.902300;129.871000
3481703650.917301;129.873000
3481703650.923301;129.879000
3481703650.932302;129.877000
3481703650.945302;129.879000
3481703650.952303;129.875000
3481703650.965304;129.875000
3481703650.971304;129.881000
3481703650.983305;129.874000
3481703650.989305;129.868000
3481703651.001306;129.877000
3481703651.013307;129.869000
3481703651.019307;129.866000
3481703651.030307;129.874000
3481703651.041308;129.876000
3481703651.053309;129.878000
3481703651.061309;129.874000
3481703651.072310;129.860000
3481703651.079310;129.879000
3481703651.091311;129.872000
3481703651.102312;129.860000
3481703651.108312;129.881000
3481703651.119313;129.872000
3481703651.130313;129.877000
3481703651.142314;129.877000
3481703651.153315;129.890000
3481703651.159315;129.883000
3481703651.170315;129.874000
3481703651.181316;129.870000
3481703651.192317;129.879000
3481703651.202317;129.874000
3481703651.211318;129.871000
3481703651.222319;129.898000
3481703651.233319;129.879000
3481703651.244320;129.871000
3481703651.254320;129.889000
3481703651.264321;129.889000
3481703651.274322;129.865000
3481703651.284322;129.871000
3481703651.294322;129.870000
3481703651.303323;129.884000
3481703651.309323;129.868000
3481703651.321324;129.892000
3481703651.332325;129.878000
3481703651.338325;129.887000
3481703651.349326;129.873000
3481703651.360326;129.878000
3481703651.371327;129.875000
3481703651.378327;129.870000
3481703651.389328;129.875000
3481703651.400329;129.889000
3481703651.411329;129.870000
3481703651.418330;129.859000
3481703651.430330;129.882000
3481703651.442331;129.879000
3481703651.448331;129.880000
3481703651.461332;129.876000
3481703651.472333;129.872000
3481703651.479333;129.856000
3481703651.490334;129.874000
3481703651.501335;129.872000
3481703651.508335;129.871000
3481703651.519335;129.869000
3481703651.531336;129.874000
3481703651.538337;129.881000
3481703651.550337;129.872000
3481703651.563338;129.874000
3481703651.570338;129.871000
3481703651.578339;129.879000
3481703651.591340;129.877000
3481703651.598340;129.881000
3481703651.610341;129.863000
3481703651.623342;129.871000
3481703651.630342;129.864000
3481703651.638342;129.889000
3481703651.655344;129.883000
3481703651.663344;129.878000
3481703651.670344;129.877000
3481703651.682345;129.885000
3481703651.688345;129.882000
3481703651.700346;129.876000
3481703651.712347;129.878000
3481703651.718347;129.868000
3481703651.730348;129.881000
3481703651.742348;129.863000
3481703651.748349;129.888000
3481703651.759349;129.876000
3481703651.771350;129.873000
3481703651.778350;129.876000
3481703651.789351;129.886000
3481703651.801352;129.857000
3481703651.808352;129.872000
3481703651.818353;129.876000
3481703651.847354;129.873000
3481703651.857355;129.877000
3481703651.869356;129.880000
3481703651.880356;129.877000
3481703651.891357;129.871000
3481703651.903358;129.881000
3481703651.913358;129.868000
3481703651.923358;129.879000
3481703651.931359;129.880000
3481703651.942360;129.878000
3481703651.948360;129.874000
3481703651.959361;129.878000
3481703651.970361;129.875000
3481703651.982362;129.880000
3481703651.989362;129.876000
3481703652.004363;129.890000
3481703652.012364;129.867000
3481703652.020364;129.878000
3481703652.029365;129.865000
3481703652.041366;129.866000
3481703652.048366;129.864000
3481703652.060367;129.881000
3481703652.072367;129.869000
3481703652.080368;129.876000
3481703652.092368;129.872000
3481703652.098369;129.875000
3481703652.110369;129.878000
3481703652.122370;129.871000
3481703652.130371;129.874000
3481703652.141371;129.880000
3481703652.148372;129.868000
3481703652.159372;129.880000
3481703652.171373;129.876000
3481703652.178373;129.869000
3481703652.189374;129.866000
3481703652.202374;129.870000
3481703652.208375;129.878000
3481703652.221375;129.876000
3481703652.227376;129.859000
3481703652.241377;129.884000
3481703652.251378;129.872000
3481703652.258378;129.874000
3481703652.270379;129.882000
3481703652.282379;129.881000
3481703652.288380;129.889000
3481703652.299380;129.874000
3481703652.310381;129.878000
3481703652.321382;129.879000
3481703652.327382;129.878000
3481703652.338382;129.878000
3481703652.349383;129.883000
3481703652.360384;129.878000
3481703652.371384;129.870000
3481703652.377385;129.879000
3481703652.388385;129.885000
3481703652.399386;129.867000
3481703652.410387;129.879000
3481703652.421387;129.874000
3481703652.427387;129.872000
3481703652.438388;129.877000
3481703652.449389;129.876000
3481703652.460389;129.879000
3481703652.471390;129.871000
3481703652.481390;129.873000
3481703652.490391;129.872000
3481703652.501392;129.874000
3481703652.511392;129.861000
3481703652.521393;129.878000
3481703652.531394;129.884000
3481703652.541394;129.872000
3481703652.549395;129.869000
3481703652.561395;129.886000
3481703652.568396;129.876000
3481703652.579396;129.871000
3481703652.590397;129.880000
3481703652.601398;129.890000
3481703652.607398;129.879000
3481703652.618398;129.876000
3481703652.629399;129.885000
3481703652.640399;129.883000
3481703652.652400;129.866000
3481703652.659400;129.878000
3481703652.670401;129.878000
3481703652.681402;129.868000
3481703652.687402;129.878000
3481703652.702403;129.880000
3481703652.709404;129.875000
3481703652.721404;129.862000
3481703652.727405;129.870000
3481703652.738405;129.871000
3481703652.749406;129.873000
3481703652.760406;129.877000
3481703652.771407;129.868000
3481703652.778408;129.888000
3481703652.789408;129.876000
3481703652.800409;129.880000
3481703652.807409;129.883000
3481703652.819410;129.875000
3481703652.832411;129.870000
3481703652.839411;129.881000
3481703652.851412;129.880000
3481703652.859412;129.870000
3481703652.867413;129.873000
3481703652.878413;129.879000
3481703652.889414;129.885000
3481703652.901414;129.875000
3481703652.907415;129.871000
3481703652.918416;129.871000
3481703652.929416;129.871000
3481703652.940417;129.871000
3481703652.951417;129.874000
3481703652.958418;129.883000
3481703652.969419;129.868000
3481703652.981419;129.870000
3481703652.987420;129.875000
3481703652.998420;129.873000
3481703653.009421;129.873000
3481703653.020422;129.875000
3481703653.031422;129.876000
3481703653.037422;129.881000
3481703653.049423;129.875000
3481703653.061424;129.879000
3481703653.070424;129.870000
3481703653.081425;129.885000
3481703653.092425;129.877000
3481703653.103426;129.868000
3481703653.114427;129.867000
3481703653.128428;129.870000
3481703653.140428;129.867000
3481703653.151429;129.865000
3481703653.161429;129.872000
3481703653.173430;129.880000
3481703653.184431;129.874000
3481703653.191431;129.873000
3481703653.197432;129.885000
3481703653.209432;129.880000
3481703653.220433;129.873000
3481703653.231433;129.887000
3481703653.237434;129.871000
3481703653.248435;129.883000
3481703653.258435;129.868000
3481703653.269435;129.869000
3481703653.280436;129.879000
3481703653.291437;129.875000
3481703653.297437;129.883000
3481703653.308438;129.880000
3481703653.319438;129.881000
3481703653.330439;129.878000
3481703653.341440;129.882000
3481703653.347440;129.874000
3481703653.358441;129.875000
3481703653.369442;129.878000
3481703653.380442;129.890000
3481703653.391443;129.877000
3481703653.397443;129.878000
3481703653.408443;127.633000
3481703653.418444;59.615000
3481703653.430445;38.705000
3481703653.436445;123.177000
3481703653.447446;130.041000
3481703653.458446;130.164000
3481703653.469447;130.153000
3481703653.480448;130.116000
3481703653.491448;130.101000
3481703653.497448;130.076000
3481703653.508449;130.073000
3481703653.519450;130.057000
3481703653.530450;130.038000
3481703653.536451;130.046000
3481703653.546452;130.029000
3481703653.557452;130.033000
3481703653.568453;130.039000
3481703653.584454;130.042000
3481703653.592454;130.044000
3481703653.599454;130.030000
3481703653.606455;130.039000
3481703653.619456;130.047000
3481703653.629456;130.053000
3481703653.640457;130.055000
3481703653.646457;130.048000
3481703653.657458;130.058000
3481703653.668458;130.058000
3481703653.679459;130.059000
3481703653.690460;130.064000
3481703653.697460;130.063000
3481703653.708461;130.063000
3481703653.720461;130.071000
3481703653.731462;130.064000
3481703653.742463;130.074000
3481703653.753463;130.069000
3481703653.763464;130.072000
3481703653.775465;130.063000
3481703653.785465;130.083000
3481703653.796466;130.070000
3481703653.806466;130.064000
3481703653.817467;130.083000
3481703653.834468;130.060000
3481703653.841468;130.069000
3481703653.847469;130.059000
3481703653.858469;130.064000
3481703653.869470;130.063000
3481703653.880471;130.077000
3481703653.886471;130.066000
3481703653.897471;130.075000
3481703653.907472;130.068000
3481703653.918473;130.064000
3481703653.930473;130.059000
3481703653.936474;130.068000
3481703653.948474;130.060000
3481703653.959475;130.074000
3481703653.970476;130.054000
3481703653.976476;130.062000
3481703653.987477;130.065000
3481703653.998477;130.071000
3481703654.009478;130.068000
3481703654.020479;130.060000
3481703654.026479;130.059000
3481703654.037479;130.073000
3481703654.050480;130.070000
3481703654.057481;130.063000
3481703654.068481;130.067000
3481703654.081482;130.079000
3481703654.087482;130.067000
3481703654.099483;130.065000
3481703654.111484;130.059000
3481703654.117484;130.058000
3481703654.129485;130.067000
3481703654.140485;130.047000
3481703654.146486;130.069000
3481703654.157486;130.039000
3481703654.168487;130.053000
3481703654.179488;130.042000
3481703654.190488;130.049000
3481703654.196488;130.041000
3481703654.207489;130.040000
3481703654.218490;130.044000
3481703654.230491;130.022000
3481703654.236491;130.037000
3481703654.248492;130.024000
3481703654.260492;130.036000
3481703654.266492;130.047000
3481703654.277493;130.038000
3481703654.288494;130.040000
3481703654.299494;130.028000
3481703654.310495;130.025000
3481703654.316495;130.025000
3481703654.327496;130.037000
3481703654.336497;130.036000
3481703654.347497;130.024000
3481703654.356498;130.022000
3481703654.366498;130.021000
3481703654.377499;130.027000
3481703654.387500;130.022000
3481703654.396500;130.025000
3481703654.406501;130.021000
3481703654.417501;130.020000
3481703654.427502;130.025000
3481703654.438502;130.017000
3481703654.448503;130.016000
3481703654.459504;130.017000
3481703654.470504;130.017000
3481703654.476505;130.024000
3481703654.487505;130.017000
3481703654.499506;130.023000
3481703654.510507;130.023000
3481703654.516507;130.008000
3481703654.527508;130.009000
3481703654.538508;130.015000
3481703654.549509;130.006000
3481703654.560509;130.004000
3481703654.566510;130.009000
3481703654.577510;130.009000
3481703654.588511;130.006000
3481703654.599512;130.005000
3481703654.610512;129.993000
3481703654.616513;130.014000
3481703654.627513;129.998000
3481703654.638514;130.000000
3481703654.649515;130.013000
3481703654.655515;130.005000
3481703654.666515;129.992000
3481703654.677516;130.000000
3481703654.688517;129.998000
3481703654.700518;129.967000
3481703654.706518;129.952000
3481703654.720519;129.937000
3481703654.726519;129.918000
3481703654.738520;129.908000
3481703654.749520;129.880000
3481703654.755521;129.899000
3481703654.770522;129.876000
3481703654.777522;129.884000
3481703654.786522;129.872000
3481703654.803523;129.884000
3481703654.810524;129.871000
3481703654.820524;129.888000
3481703654.827525;129.894000
3481703654.836525;129.893000
3481703654.852526;129.885000
3481703654.859527;129.900000
3481703654.870527;129.896000
3481703654.877528;129.907000
3481703654.887528;129.903000
3481703654.903529;129.906000
3481703654.910530;129.911000
3481703654.920530;129.919000
3481703654.954532;129.928000
3481703654.983533;129.922000
3481703654.994534;129.936000
3481703655.004535;129.948000
3481703655.014535;129.944000
3481703655.024536;129.951000
3481703655.034536;129.948000
3481703655.045537;129.951000
3481703655.055538;129.958000
3481703655.065538;129.962000
3481703655.075539;129.963000
3481703655.089540;129.955000
3481703655.095540;129.963000
3481703655.106541;129.986000
3481703655.118541;129.977000
3481703655.129542;129.985000
3481703655.135542;129.983000
3481703655.146543;129.979000
3481703655.157544;129.978000
3481703655.169544;129.966000
3481703655.175545;129.983000
3481703655.186545;129.979000
3481703655.198546;129.988000
3481703655.209547;129.980000
3481703655.215547;129.977000
3481703655.226548;129.978000
3481703655.238548;129.976000
3481703655.245549;129.982000
3481703655.256549;129.977000
3481703655.267550;129.972000
3481703655.279551;129.970000
3481703655.286551;129.970000
3481703655.299551;129.976000
3481703655.305552;129.966000
3481703655.318553;129.990000
3481703655.329554;129.970000
3481703655.335554;129.974000
3481703655.346554;129.976000
3481703655.357555;129.980000
3481703655.369555;129.977000
3481703655.376556;129.967000
3481703655.387557;129.968000
3481703655.399558;129.982000
3481703655.405558;129.974000
3481703655.417559;129.975000
3481703655.428559;129.980000
3481703655.439560;129.973000
3481703655.445560;129.973000
3481703655.456561;129.980000
3481703655.467561;129.969000
3481703655.478562;129.983000
3481703655.489563;129.969000
3481703655.495563;129.991000
3481703655.506564;129.981000
3481703655.517564;129.984000
3481703655.528565;129.969000
3481703655.539566;129.969000
3481703655.545566;129.974000
3481703655.556566;129.968000
3481703655.567567;129.980000
3481703655.578568;129.981000
3481703655.589568;129.965000
3481703655.597569;129.983000
3481703655.609570;129.965000
3481703655.620570;129.980000
3481703655.631571;129.958000
3481703655.642571;129.983000
3481703655.651572;129.968000
3481703655.661572;129.975000
3481703655.671573;129.973000
3481703655.682574;129.975000
3481703655.696574;129.966000
3481703655.706575;129.975000
3481703655.715576;129.964000
3481703655.726576;129.974000
3481703655.738577;129.979000
3481703655.749578;129.975000
3481703655.755578;129.978000
3481703655.766578;129.971000
3481703655.777579;129.985000
3481703655.788579;129.974000
3481703655.795580;129.963000
3481703655.807581;129.973000
3481703655.819582;129.976000
3481703655.826582;129.968000
3481703655.837583;129.967000
3481703655.849583;129.968000
3481703655.855584;129.977000
3481703655.872584;129.977000
3481703655.880585;129.970000
3481703655.886585;129.975000
3481703655.899586;129.979000
3481703655.911587;129.963000
3481703655.918587;129.976000
